dataset,frame_id,object_idx,instruction,object_label,n_samples,n_timesteps,mean_start_x,mean_start_y,mean_start_z,mean_end_x,mean_end_y,mean_end_z,mean_arc_length_m,sample_diversity_m,all_trajs_file
IMG_1880,0,0,pull the chair closer,chair,20,81,-0.020953,0.036379,0.416187,0.014103,0.145594,0.333255,0.159189,0.095866,diffuser_actor_prediction/000000_000000_pull-the-chair-closer.npz
